"Ranch2","Block","Variety","Treatment","pctNOW","pctTwigborer","Year","pctTotReject"
3440,"14-1","BU","2CMD",0.221827097563023,0,2010,0.0212097272420036
3440,"14-1","NP","2CMD",0.222537605471479,0.000818094417252039,2010,0.0131760973114352
3440,"14-1","NP","2CMD",0.0465484085476537,0,2010,0.00620226092270089
3440,"14-1","NP","2CMD",0.404593979893466,0.0063610804483594,2010,0.0162476570776628
3440,"14-1","NP","2CMD",0.11408644106171,0.0050054935953793,2010,0.0098884716827456
3440,"14-1","NP","2CMD",0.279123169411602,0.00104544926540775,2010,0.0148829214667266
3440,"14-1","NP","2CMD",0.980810440355991,0.00276356686422518,2010,0.0187822158728933
3440,"14-1","NP","2CMD",0.774170267494472,0.00582084994957299,2010,0.025483682929763
3440,"14-1","NP","2CMD",0.340051747430998,0.000881724496363866,2010,0.00785910434425659
3440,"14-1","NP","2CMD",0.317229273755851,0.00360124773856359,2010,0.0148231772104643
3440,"14-1","NP","2CMD",0.382768605168329,0.00338110755098892,2010,0.0128781621297801
3440,"14-1","NP","2CMD",0,0,2010,0.0135206240028961
3440,"14-4","NP","2MD",0.540536436862763,0.00173282923755514,2010,0.0156087487948011
3440,"14-4","NP","2MD",0.344496903034202,0.00328455444190625,2010,0.014944854198041
3440,"14-4","NP","2MD",0.401339343684494,0.00304320403658152,2010,0.0150527760773183
3440,"14-4","NP","2MD",0.302240782742579,0.00307931725245435,2010,0.0122417346820522
3440,"14-4","NP","2MD",0.466056229552441,0,2010,0.00676703112965974
3440,"14-4","NP","2MD",0.304028437752189,0.0099197303159669,2010,0.0203969680050907
3440,"14-4","NP","2MD",0.409680048950338,0,2010,0.0086699499534613
3440,"14-4","NP","2MD",0.0869653187506323,0.00368280026470127,2010,0.00760691304674688
3440,"14-4","NP","2MD",0.36822339323436,0.00689406959050189,2010,0.0210005480686869
3440,"14-4","CA","2MD",0.831640879316684,0,2010,0.0245176621815478
3440,"14-4","CA","2MD",1.92314664299355,0,2010,0.0362367193922594
3440,"14-4","CA","2MD",1.16031311229883,0.00134733065032966,2010,0.0318087192664786
3440,"14-4","CA","2MD",1.1187199978691,0,2010,0.0344197846963433
3440,"14-4","CA","2MD",0.468455870488894,0,2010,0.0164040230194159
3440,"24-1","NP","1CMD",0.126946656450752,0.0104039837553416,2010,0.0208440767818515
3440,"24-1","NP","1CMD",0,0.00259378833466583,2010,0.00912606625043993
3440,"24-1","NP","1CMD",0.0762400775075448,0.00115896440241318,2010,0.0096990053262432
3440,"24-1","NP","1CMD",0,0.00322456979972423,2010,0.00660990434497641
3440,"24-1","NP","1CMD",0,0.00400660213619479,2010,0.0134635289367909
3440,"24-1","NP","1CMD",0.025153112258925,0,2010,0.00584761113678418
3440,"24-1","NP","1CMD",0,0.00141269876886715,2010,0.00759734625798441
3440,"24-1","NP","1CMD",0,0,2010,0.00178693400694064
3440,"24-1","NP","1CMD",0.244330911064908,0.000927408664813144,2010,0.0163437568888013
3440,"24-1","NP","1CMD",0.134737136389317,0.00158617061138432,2010,0.00674850556324588
3440,"24-1","NP","1CMD",0.338091845492716,0.00360164877667117,2010,0.0159999921167742
3440,"24-1","NP","1CMD",0,0.0027573253265904,2010,0.0152016336546821
3440,"24-1","NP","1CMD",0,0,2010,0.00577678252685555
3440,"24-1","NP","1CMD",0,0.00134039966523832,2010,0.00493734815407541
3440,"24-1","NP","1CMD",0,0.00139103236016736,2010,0.00692176130631299
3440,"24-1","NP","1CMD",0.49464168351985,0.003039909907137,2010,0.0144526985311025
3440,"24-1","NP","1CMD",0.43624095412776,0.0023305318205645,2010,0.0130635422641894
3440,"24-1","NP","1CMD",0.132688820735468,0.000599076983916634,2010,0.00990580524108221
3440,"24-1","NP","1CMD",0.26130024660564,0,2010,0.00814985484366257
3440,"24-1","MO","1CMD",0.76937024630918,0.00150018609178619,2010,0.0295399238455152
3440,"24-1","MO","1CMD",0.568133115929397,0.0053192052878082,2010,0.0159460586547602
3440,"24-1","MO","1CMD",0.560695794971604,0.00442949678027567,2010,0.0180563052617974
3440,"24-1","MO","1CMD",0,0,2010,0.00839548299365693
3440,"24-1","MO","1CMD",0.187865736406941,0.00189064683178316,2010,0.0136228021230581
3440,"24-1","MO","1CMD",0.292230075619677,0.0045305951512445,2010,0.0102764146662455
3440,"24-1","MO","1CMD",0.726755012268646,0,2010,0.0170771466938499
3440,"24-1","MO","1CMD",1.06415652535002,0.00679904357951561,2010,0.0266747165709704
3440,"24-1","MO","1CMD",0.18627396156123,0.00114348301455289,2010,0.0109961414679391
3440,"24-2","NP","1CMD",0,0.00403304072043566,2010,0.00403304072043566
3440,"24-2","NP","1CMD",0,0.000884661734841321,2010,0.00143216905295978
3440,"24-2","NP","1CMD",0.27425714486984,0,2010,0.00796687971334845
3440,"24-2","NP","1CMD",0.359957590319592,0,2010,0.014792728114868
3440,"24-2","NP","1CMD",0.320448234759711,0.00237027524565136,2010,0.0163468730468283
3440,"24-2","NP","1CMD",0,0.00309085521685988,2010,0.00930682617874736
3440,"24-2","NP","1CMD",0.227422794237035,0.00312936362750723,2010,0.0118853035731682
3440,"24-2","NP","1CMD",0.246719150096381,0,2010,0.0108649851377452
3440,"24-2","NP","1CMD",0.118378078609469,0.00143603096158334,2010,0.013007417288868
3440,"24-2","NP","1CMD",0.121768222183956,0.00046739317605963,2010,0.00469380070127899
3440,"24-2","NP","1CMD",0,0,2010,0.00586627464447885
3440,"24-2","NP","1CMD",0.146612510539317,0,2010,0.00488609639501063
3440,"24-2","NP","1CMD",0.122581717922839,0,2010,0.0056060834561084
3440,"24-2","NP","1CMD",0.975896415326344,0,2010,0.0169717680406517
3440,"24-2","NP","1CMD",0.360490884852953,0,2010,0.00599996570835816
3440,"24-2","NP","1CMD",0.198477874565149,0.00683294218218805,2010,0.0109152936799737
3440,"24-2","MO","1CMD",0.396286967448784,0.00824314015194403,2010,0.0235990281224536
3440,"24-2","MO","1CMD",0.358226666057184,0.00293204794640034,2010,0.0254312946442315
3440,"24-2","MO","1CMD",0.172745514000912,0,2010,0.0142988416628079
3440,"24-2","MO","1CMD",0.541965962851672,0.00302018147909389,2010,0.0218290249689409
3440,"24-2","MO","1CMD",0.379007276749497,0.00157594744686052,2010,0.0149852914741909
3440,"24-2","MO","1CMD",0.241121152918049,0.00683378076665926,2010,0.0170700385812443
3440,"24-2","MO","1CMD",0.092229271014974,0.00549376996055265,2010,0.0145576211280657
3440,"24-2","MO","1CMD",0.255619172415816,0,2010,0.00861810163160134
3440,"24-2","MO","1CMD",1.10056163353934,0.0076058891487111,2010,0.0302312997605924
3440,"24-2","MO","1CMD",0.318618463712092,0.00119533714929699,2010,0.0193449883884494
3440,"24-3","NP","1MD",1.10606288983154,0.00407890810767579,2010,0.0164755896113963
3440,"24-3","NP","1MD",0.751301336916049,0,2010,0.0166504054134777
3440,"24-3","NP","1MD",0.966056742830365,0.00145042259409666,2010,0.0155960057898017
3440,"24-3","NP","1MD",0.819351721925606,0.00317713690790049,2010,0.0166098566158498
3440,"24-3","NP","1MD",0.478592883514705,0,2010,0.0120414721157089
3440,"24-3","NP","1MD",0.749939366400454,0.0018031905256286,2010,0.0132531148414755
3440,"24-3","NP","1MD",1.01259333416387,0.000998432443139093,2010,0.0226224715415385
3440,"24-3","NP","1MD",0.614936846506236,0,2010,0.0144735354651862
3440,"24-3","MO","1MD",1.05513171916171,0.0111260146007072,2010,0.0283436096723058
3440,"24-3","MO","1MD",0.929488277221544,0.00129766838293775,2010,0.017820107390621
3440,"24-3","MO","1MD",1.38968891775313,0.00481809842819751,2010,0.0340452067728462
3440,"24-3","MO","1MD",1.13122436712396,0.00332994664638201,2010,0.02822475544042
3440,"24-4","NP","1MD",0.421700084732383,0.00731108742382727,2010,0.0158740093924959
3440,"24-4","NP","1MD",0.100918071502812,0.00122610741078182,2010,0.00852993494085446
3440,"24-4","NP","1MD",0.401033593953217,0.00162950128231862,2010,0.0103305651875754
3440,"24-4","NP","1MD",0.377188943363848,0,2010,0.0115063419264933
3440,"24-4","NP","1MD",0.880409797315925,0,2010,0.0102747619775053
3440,"24-4","NP","1MD",0.229596690512292,0.00282459832838702,2010,0.0143691632323605
3440,"24-4","NP","1MD",0.71483608162063,0.0044407844517764,2010,0.0193616406026894
3440,"24-4","NP","1MD",0.420416080539709,0.00471935818980848,2010,0.0103058245457301
3440,"24-4","NP","1MD",1.74526862026862,0.00405410561660562,2010,0.0284168956043956
3440,"24-4","NP","1MD",0.134818401937046,0.00092590799031477,2010,0.00622760290556901
3440,"24-4","NP","1MD",0.800072505449125,0.00207286618168179,2010,0.0229029279459152
3440,"24-4","NP","1MD",0.41684637744386,0,2010,0.00924250461464226
3440,"24-4","NP","1MD",0.840469981998515,0.00377860878676806,2010,0.0206811713687239
3440,"24-4","NP","1MD",0.0893898097566492,0,2010,0.00778285977205111
3440,"24-4","NP","1MD",0.225447318012261,0.00204323634041777,2010,0.0104274185417937
3440,"24-4","NP","1MD",0.369390492248892,0.00308557083508412,2010,0.0107591812306984
3440,"24-4","NP","1MD",0.210480663646178,0,2010,0.0100349724557308
3440,"24-4","NP","1MD",0.822399222941157,0.00471593714353814,2010,0.0184587317417606
3440,"24-4","NP","1MD",0.85699146848099,0,2010,0.0118911405819249
3440,"24-4","MO","1MD",0.87927512016661,0.00154712035665925,2010,0.0261149560906852
3440,"24-4","MO","1MD",0.786533341272744,0.0130617487686824,2010,0.0314953596978487
3440,"24-4","MO","1MD",1.15330552682959,0.00475952452756945,2010,0.0261570361341933
3440,"24-4","MO","1MD",0.987233706013103,0.00809704381415406,2010,0.0255814969905345
3440,"24-4","MO","1MD",0.472014365341995,0.00963710974783361,2010,0.0254449175772326
3440,"24-4","MO","1MD",0.552543489853668,0,2010,0.0133959671668011
3440,"24-4","MO","1MD",1.79010757729107,0.00490658127493641,2010,0.0351605216867913
3440,"24-4","MO","1MD",1.14137596188673,0.00723512144826866,2010,0.0248351765560733
3450,"01-2","NP","Conv",0.51,0,2010,0.016
3450,"01-2","NP","Conv",0.1,0.0036,2010,0.015
3450,"01-2","NP","Conv",0.11,0.0036,2010,0.023
3450,"01-2","NP","Conv",0,0.0024,2010,0.017
3450,"01-2","NP","Conv",0.42,0.0073,2010,0.02
3450,"01-2","NP","Conv",0.34,0.0117,2010,0.026
3450,"01-2","NP","Conv",0.65,0.0023,2010,0.019
3450,"01-2","NP","Conv",0.37,0.0023,2010,0.029
3450,"01-2","NP","Conv",0.79,0.0104,2010,0.03
3450,"01-2","NP","Conv",0.17,0.0029,2010,0.019
3450,"01-2","NP","Conv",0.1,0.0044,2010,0.016
3450,"01-2","NP","Conv",0.54,0.002,2010,0.025
3450,"01-2","NP","Conv",0.1,0.0028,2010,0.024
3450,"01-2","NP","Conv",0.27,0.0062,2010,0.016
3450,"01-2","NP","Conv",0.13,0.0022,2010,0.023
3450,"01-2","NP","Conv",0.65,0.0011,2010,0.018
3450,"01-2","NP","Conv",0.25,0.008,2010,0.02
3450,"01-2","NP","Conv",0.24,0.0075,2010,0.024
3450,"01-3","NP","Conv",0.52,0.0038,2010,0.023
3450,"01-3","NP","Conv",0.55,0.0032,2010,0.022
3450,"01-3","NP","Conv",0.53,0.0085,2010,0.024
3450,"01-3","NP","Conv",0.5,0.0063,2010,0.022
3450,"01-3","NP","Conv",0.43,0.0027,2010,0.014
3450,"01-3","NP","Conv",0.35,0.0022,2010,0.017
3450,"01-3","NP","Conv",0,0.0016,2010,0.01
3450,"01-3","NP","Conv",0.29,0.0011,2010,0.013
3450,"01-3","NP","Conv",0.2,0.0022,2010,0.008
3450,"01-3","NP","Conv",0.09,0.0027,2010,0.019
3450,"01-3","NP","Conv",0.28,0.0013,2010,0.007
3450,"01-3","NP","Conv",0.45,0.0033,2010,0.02
3450,"01-3","NP","Conv",0.11,0.0028,2010,0.015
3450,"01-3","NP","Conv",0.6,0.003,2010,0.017
3450,"01-3","NP","Conv",0.13,0.006,2010,0.012
3450,"01-3","NP","Conv",0.11,0.0025,2010,0.017
3450,"01-3","NP","Conv",0.32,0.0017,2010,0.014
3450,"01-3","NP","Conv",0.15,0.0024,2010,0.012
3450,"01-3","NP","Conv",0.1,0,2010,0.008
3450,"01-3","NP","Conv",0.62,0.0052,2010,0.026
3450,"01-3","NP","Conv",0.25,0.0054,2010,0.021
3450,"01-3","NP","Conv",0.11,0.0054,2010,0.02
3450,"01-3","NP","Conv",0.11,0.0025,2010,0.02
3450,"01-3","NP","Conv",0.23,0.0039,2010,0.019
3450,"02-1","NP","Conv",0.63,0.0013,2010,0.017
3450,"02-1","NP","Conv",0,0.0037,2010,0.012
3450,"02-1","NP","Conv",0.42,0.001,2010,0.014
3450,"02-1","NP","Conv",0.58,0.0017,2010,0.015
3450,"02-1","NP","Conv",0.09,0.0022,2010,0.005
3450,"02-1","NP","Conv",0.49,0.0024,2010,0.017
3450,"02-1","NP","Conv",0.21,0.001,2010,0.015
3450,"02-1","NP","Conv",0.61,0.0013,2010,0.015
3450,"02-1","NP","Conv",0.12,0.0013,2010,0.015
3450,"02-1","NP","Conv",0.29,0,2010,0.01
3450,"02-1","NP","Conv",0.34,0.0025,2010,0.012
3450,"02-1","NP","Conv",0.08,0,2010,0.008
3450,"02-1","NP","Conv",0,0.0012,2010,0.013
3450,"02-1","NP","Conv",0.23,0.0025,2010,0.011
3450,"02-1","NP","Conv",0.35,0.0022,2010,0.02
3450,"02-1","NP","Conv",0.51,0.0018,2010,0.014
3450,"02-1","NP","Conv",0.24,0,2010,0.006
3450,"02-1","NP","Conv",0,0,2010,0.01
3450,"02-1","NP","Conv",0.38,0.0022,2010,0.014
3450,"02-1","NP","Conv",0.39,0.0041,2010,0.02
3450,"02-2","NP","Conv",0.19,0,2010,0.013
3450,"02-2","NP","Conv",0,0,2010,0.01
3450,"02-2","NP","Conv",0.09,0.0012,2010,0.018
3450,"02-2","NP","Conv",0.18,0.0012,2010,0.011
3450,"02-2","NP","Conv",0,0,2010,0.005
3450,"02-2","NP","Conv",0.18,0,2010,0.011
3450,"02-2","NP","Conv",0.25,0,2010,0.013
3450,"02-2","NP","Conv",0,7e-04,2010,0.014
3450,"02-2","NP","Conv",0.05,0.0026,2010,0.011
3450,"02-2","NP","Conv",1.28,0.0068,2010,0.0276
3450,"02-2","NP","Conv",0.61,0,2010,0.007
3450,"02-2","NP","Conv",0.7,9e-04,2010,0.014
3450,"02-3","NP","Conv",0.29,0.0018,2010,0.01
3450,"02-3","NP","Conv",0.77,0.0046,2010,0.021
3450,"02-3","NP","Conv",0.9,9e-04,2010,0.016
3450,"02-3","NP","Conv",0.27,0.0036,2010,0.0208
3450,"02-3","NP","Conv",0.59,5e-04,2010,0.015
3450,"02-3","NP","Conv",0.69,0.0019,2010,0.02
3450,"02-3","NP","Conv",0.52,0.0033,2010,0.018
3450,"02-3","NP","Conv",0.36,0.0029,2010,0.008
3450,"02-3","NP","Conv",0.46,0.0017,2010,0.018
3450,"02-3","NP","Conv",0.39,0,2010,0.009
3450,"02-3","NP","Conv",0.36,0.0015,2010,0.007
3450,"02-3","NP","Conv",0.26,0,2010,0.011
3450,"02-3","NP","Conv",0.21,0,2010,0.0048
3450,"02-3","NP","Conv",0.47,0.002,2010,0.01
3450,"02-4","NP","Conv",0.28,0.0011,2010,0.015
3450,"02-4","NP","Conv",0.27,0.0015,2010,0.012
3450,"02-4","NP","Conv",0,0.0029,2010,0.009
3450,"02-4","NP","Conv",0.18,0.0029,2010,0.01
3450,"02-4","NP","Conv",0.13,0,2010,0.004
3450,"02-4","NP","Conv",0,0,2010,0.013
3450,"02-4","NP","Conv",0.42,0.0046,2010,0.015
3450,"02-4","NP","Conv",0.71,0.0014,2010,0.019
3450,"02-4","NP","Conv",0.48,0.0028,2010,0.017
3450,"02-4","NP","Conv",0,0.0027,2010,0.013
3450,"02-4","NP","Conv",0.2,0.0056,2010,0.019
3450,"02-4","NP","Conv",0.7,0,2010,0.014
3450,"02-4","NP","Conv",0.19,9e-04,2010,0.012
3450,"11-1","NP","2MD",0.41,0.01,2010,0.025
3450,"11-1","NP","2MD",0.06,0.01,2010,0.018
3450,"11-1","NP","2MD",0.44,0.0093,2010,0.023
3450,"11-1","NP","2MD",0.87,0.0064,2010,0.022
3450,"11-1","NP","2MD",0,0.0212,2010,0.033
3450,"11-1","NP","2MD",0.13,0.0038,2010,0.014
3450,"11-1","NP","2MD",0.51,0.0115,2010,0.031
3450,"11-1","NP","2MD",0.57,0.0153,2010,0.029
3450,"11-1","NP","2MD",0,0.0061,2010,0.014
3450,"11-1","NP","2MD",0.15,0.0053,2010,0.015
3450,"11-1","NP","2MD",0.26,0.007,2010,0.03
3450,"11-1","NP","2MD",0,0.0109,2010,0.021
3450,"11-1","NP","2MD",0.65,0.0088,2010,0.021
3450,"11-1","NP","2MD",1.07,0,2010,0.016
3450,"11-1","NP","2MD",0.24,0.0057,2010,0.011
3450,"11-1","NP","2MD",0.14,0.0112,2010,0.034
3450,"11-1","NP","2MD",0.61,0.0063,2010,0.023
3450,"11-1","NP","2MD",0.28,0.0078,2010,0.028
3450,"11-1","NP","2MD",0.31,0.0037,2010,0.023
3450,"11-2","NP","2MD",0.6,0,2010,0.026
3450,"11-2","NP","2MD",0.72,0.0043,2010,0.02
3450,"11-2","NP","2MD",0.65,0.0219,2010,0.041
3450,"11-4","NP","2CMD",0.23,0.0056,2010,0.014
3450,"11-4","NP","2CMD",0.2,0,2010,0.007
3450,"11-4","NP","2CMD",0.22,0.0039,2010,0.016
3450,"11-4","NP","2CMD",0.13,0.0056,2010,0.014
3450,"11-4","NP","2CMD",0.35,0.0047,2010,0.014
3450,"11-4","NP","2CMD",0.13,0.006,2010,0.014
3450,"11-4","NP","2CMD",0.11,0.0014,2010,0.01
3450,"11-4","NP","2CMD",0.21,9e-04,2010,0.013
3450,"11-4","NP","2CMD",0.12,0.0035,2010,0.02
3450,"11-4","NP","2CMD",0.24,0.0017,2010,0.014
3450,"11-4","NP","2CMD",0.34,0.005,2010,0.018
3450,"11-4","NP","2CMD",0.11,0.0025,2010,0.014
3450,"11-4","NP","2CMD",0.06,0.0122,2010,0.027
3450,"11-4","NP","2CMD",0.23,0.0088,2010,0.023
3450,"11-4","NP","2CMD",0.39,0.0102,2010,0.031
3450,"11-4","NP","2CMD",0,0.0101,2010,0.022
3450,"11-4","NP","2CMD",0,0.0025,2010,0.013
3450,"12-1","NP","2MD",0.36,0.0358,2010,0.0497
3450,"12-1","NP","2MD",0.25,0.0075,2010,0.028
3450,"12-1","NP","2MD",0.31,0.0115,2010,0.026
3450,"12-1","NP","2MD",0.1,0.0262,2010,0.04
3450,"12-1","NP","2MD",0,0.0182,2010,0.04
3450,"12-1","NP","2MD",0,0.0197,2010,0.03
3450,"12-1","NP","2MD",0.29,0.0119,2010,0.03
3450,"12-1","NP","2MD",0.38,0.023,2010,0.043
3450,"12-1","NP","2MD",0.28,0.0124,2010,0.029
3450,"12-1","NP","2MD",0,0.0124,2010,0.019
3450,"12-1","NP","2MD",0.67,0.0104,2010,0.027
3450,"12-2","NP","2MD",0,0.0217,2010,0.033
3450,"12-2","NP","2MD",0.23,0.0252,2010,0.042
3450,"12-2","NP","2MD",0.14,0.0244,2010,0.036
3450,"12-2","NP","2MD",0.38,0.0137,2010,0.0239
3450,"12-2","NP","2MD",0.27,0.0118,2010,0.023
3450,"12-2","NP","2MD",0.28,0.0432,2010,0.06
3450,"12-2","NP","2MD",0.09,0.0115,2010,0.022
3450,"12-2","NP","2MD",0.04,0.0235,2010,0.034
3450,"12-2","NP","2MD",0.18,0.0315,2010,0.049
3450,"12-2","NP","2MD",0.23,0.033,2010,0.049
3450,"12-2","NP","2MD",0.22,0.013,2010,0.029
3450,"12-2","NP","2MD",0.17,0.0176,2010,0.026
3450,"12-2","NP","2MD",0.13,0.0207,2010,0.035
3450,"12-2","NP","2MD",0.09,0.028,2010,0.038
3450,"12-2","NP","2MD",0,0.0283,2010,0.036
3450,"12-2","NP","2MD",0.2,0.0248,2010,0.0394
3450,"12-2","NP","2MD",0.09,0.0235,2010,0.03
3450,"12-2","NP","2MD",0.39,0.0293,2010,0.044
3450,"12-2","NP","2MD",0.42,0.0371,2010,0.048
3450,"12-2","NP","2MD",0.69,0.0084,2010,0.022
3450,"12-2","NP","2MD",0.23,0.044,2010,0.052
3450,"12-2","NP","2MD",0.1,0.0296,2010,0.043
3450,"12-2","NP","2MD",0.14,0.0156,2010,0.033
3450,"12-2","NP","2MD",0.09,0.0198,2010,0.031
3450,"12-3","NP","2CMD",0,0.0097,2010,0.031
3450,"12-3","NP","2CMD",0.19,0.0087,2010,0.024
3450,"12-3","NP","2CMD",0.14,0.0129,2010,0.026
3450,"12-3","NP","2CMD",0.25,0.0129,2010,0.028
3450,"12-3","NP","2CMD",0.02,0.0087,2010,0.018
3450,"12-3","NP","2CMD",0,0.0092,2010,0.019
3450,"12-3","NP","2CMD",0.02,0.0204,2010,0.033
3450,"12-3","NP","2CMD",0,0.0093,2010,0.027
3450,"12-3","NP","2CMD",0,0.0101,2010,0.035
3450,"12-3","NP","2CMD",0,0.016,2010,0.034
3450,"12-3","NP","2CMD",0.14,0.0081,2010,0.016
3450,"12-3","NP","2CMD",0.1,0.0098,2010,0.042
3450,"12-3","NP","2CMD",0,0.0134,2010,0.029
3450,"12-3","NP","2CMD",0.81,0.002,2010,0.026
3450,"12-3","NP","2CMD",0.06,0.0202,2010,0.043
3450,"12-3","NP","2CMD",0,0.0119,2010,0.017
3450,"12-3","NP","2CMD",0.15,0.0029,2010,0.015
3450,"12-3","NP","2CMD",0,0.0107,2010,0.026
3450,"12-3","NP","2CMD",0.22,0.0143,2010,0.029
3450,"12-3","NP","2CMD",0,0.0105,2010,0.019
3450,"12-3","NP","2CMD",0.18,0.0161,2010,0.028
3450,"12-4","NP","2CMD",0,0,2010,0.007
3450,"12-4","NP","2CMD",0.17,8e-04,2010,0.017
3450,"12-4","NP","2CMD",0.09,0.0012,2010,0.011
3450,"12-4","NP","2CMD",0.2,0.0053,2010,0.019
3450,"12-4","NP","2CMD",0.16,0.0047,2010,0.024
3450,"12-4","NP","2CMD",0.14,0.0012,2010,0.026
3450,"12-4","NP","2CMD",0.17,0,2010,0.01
3450,"12-4","NP","2CMD",0.14,0.0065,2010,0.021
3450,"12-4","NP","2CMD",0,0.0049,2010,0.017
3450,"12-4","NP","2CMD",0.14,0.0063,2010,0.024
3450,"12-4","NP","2CMD",0.14,0.0101,2010,0.022
3450,"12-4","NP","2CMD",0.29,0.0025,2010,0.023
3450,"12-4","NP","2CMD",0,0.0058,2010,0.018
3450,"12-4","NP","2CMD",0,0.0014,2010,0.011
3450,"12-4","NP","2CMD",0,0.008,2010,0.016
3450,"12-4","NP","2CMD",0.13,0.0075,2010,0.026
3450,"12-4","NP","2CMD",0.02,0.0043,2010,0.013
3450,"12-4","NP","2CMD",0,0.0016,2010,0.01
3450,"12-4","NP","2CMD",0,0.0073,2010,0.021
3450,"12-4","NP","2CMD",0,0.0083,2010,0.024
3450,"12-4","NP","2CMD",0,0.0062,2010,0.0203
3450,"12-4","NP","2CMD",0,0.0022,2010,0.015
3450,"12-4","NP","2CMD",0,0.0041,2010,0.012
