"date","type","plot","treatment","variety","ranch","block","position","tot_nuts","inf_now","dmg_now","sample_id"
2014-09-19,"CMD","Edge","100%C","Fr",344,14.4,NA,689,117,69,23
2014-08-22,"MD","Edge","100%MD","Bu",344,14.1,NA,576,42,9,24
2014-09-12,"CMD","Edge","50%C","Mo",345,11.3,NA,546,14,11,25
2014-09-11,"MD","Edge","50%MD","Mo",345,11.2,NA,683,30,19,26
2014-09-11,"CMD","Edge","100%C","Mo",345,2.3,NA,577,20,8,27
2014-09-11,"MD","Edge","100%MD","Mo",345,2.2,NA,611,50,16,28
2014-09-11,"MD","Interior","100%MD","Mo",345,2.2,NA,598,36,14,29
2014-09-11,"CMD","Interior","100%C","Mo",345,2.3,NA,596,0,0,30
2014-09-11,"MD","Interior","100%MD","Mo",345,2.1,NA,667,17,11,31
2014-09-11,"CMD","Interior","100%C","Mo",345,2.4,NA,588,7,2,32
2014-09-11,"MD","Interior","50%MD","Mo",345,11.1,NA,607,24,22,33
2014-09-12,"CMD","Interior","50%C","Mo",345,11.3,NA,521,11,7,34
2014-08-22,"MD","Interior","100%MD","Bu",344,14.1,NA,586,65,1,35
2014-09-19,"CMD","Interior","100%C","Fr",344,14.4,NA,475,34,30,36
2014-09-11,"MD","Interior","100%MD","Mo",345,1.2,NA,637,29,8,37
2014-09-11,"CMD","Interior","100%C","Mo",345,1.3,NA,577,19,3,38
2014-09-11,"MD","Interior","50%MD","Mo",345,12.2,NA,662,19,11,39
2014-09-12,"CMD","Interior","50%C","Mo",345,12.3,NA,501,6,4,40
2014-08-22,"MD","Interior","100%MD","Bu",344,13.2,NA,556,14,2,41
2014-09-19,"CMD","Interior","100%C","Fr",344,13.3,NA,540,10,7,42
2014-09-12,"MD","Interior","50%MD","Mo",344,24.2,NA,530,43,15,43
2014-09-12,"CMD","Interior","50%C","Mo",344,24.3,NA,754,6,4,44
2014-09-11,"MD","Interior","50%MD","Mo",345,12.1,NA,606,53,31,47
2014-09-12,"CMD","Interior","50%C","Mo",345,12.4,NA,504,5,3,48
2014-08-22,"MD","Interior","100%MD","Bu",344,13.1,NA,552,12,1,49
2014-09-19,"CMD","Interior","100%C","Fr",344,13.4,NA,543,15,15,50
2014-09-12,"MD","Interior","50%MD","Mo",344,24.1,NA,582,14,11,51
2014-09-12,"CMD","Interior","50%C","Mo",344,24.4,NA,518,2,1,52
2014-08-23,"Conv","Interior","Conv","Bu",346,25.1,NA,595,14,6,53
2014-09-15,"Conv","Interior","Conv","Mo",346,25.4,NA,491,11,4,54
2014-08-23,"Conv","Interior","Conv","Bu",346,30.2,NA,578,9,2,55
2014-09-15,"Conv","Interior","Conv","Mo",346,30.3,NA,618,24,7,56
2014-09-15,"Conv","Interior","Conv","Mo",346,30.1,NA,519,4,2,57
2014-09-15,"Conv","Interior","Conv","Mo",346,30.4,NA,615,34,20,58
2015-08-15,"CMD","Edge","EarlyC","NP",345,2.1,NA,499,53,42,1
2015-08-15,"CMD","Edge","EarlyC","NP",345,1.2,NA,508,20,11,2
2015-08-15,"CMD","Edge","EarlyC","NP",345,1.2,NA,447,13,8,3
2015-08-17,"MD","Edge","StandMD","NP",345,12.4,NA,496,28,20,7
2015-08-15,"CMD","Edge","EarlyC","NP",344,13.1,NA,493,8,3,8
2015-08-15,"MD","Edge","EarlyMD","NP",344,13.4,NA,512,41,18,9
2015-08-17,"CMD","Edge","StandC","NP",344,24.1,NA,578,76,37,10
2015-08-18,"MD","Edge","StandMD","NP",344,24.4,NA,498,73,65,11
2015-08-18,"Conv","Edge","Conv","NP",346,30.1,NA,554,33,23,13
2015-08-18,"Conv","Edge","Conv","NP",346,30.1,NA,505,132,99,14
2015-08-18,"Conv","Edge","Conv","NP",346,30.4,NA,512,36,15,15
2015-08-18,"Conv","Edge","Conv","NP",346,30.4,NA,618,33,27,16
2015-08-18,"Conv","Edge","Conv","NP",346,30.3,NA,613,45,32,17
2015-08-18,"Conv","Edge","Conv","NP",346,25.4,NA,575,26,21,18
2015-08-18,"Conv","Edge","Conv","NP",346,25.4,NA,517,135,129,19
2015-08-18,"MD","Edge","StandMD","NP",344,24.3,NA,491,31,14,21
2015-08-17,"CMD","Edge","StandC","NP",344,24.2,NA,518,15,5,22
2015-08-17,"MD","Edge","EarlyMD","NP",344,14.4,NA,515,15,4,23
2015-08-14,"CMD","Edge","EarlyC","NP",344,14.1,NA,520,0,0,24
2015-08-18,"MD","Edge","StandMD","NP",345,11.3,NA,509,6,0,25
2015-08-17,"CMD","Edge","StandC","NP",345,11.2,NA,488,66,60,26
2015-08-15,"MD","Edge","EarlyMD","NP",345,2.3,NA,504,71,50,27
2015-08-14,"CMD","Edge","EarlyC","NP",345,2.2,NA,515,162,154,28
2015-08-14,"CMD","Interior","EarlyC","NP",345,2.2,NA,500,34,28,29
2015-08-15,"MD","Interior","EarlyMD","NP",345,2.3,NA,484,16,11,30
2015-08-14,"CMD","Interior","EarlyC","NP",345,2.1,NA,535,8,8,31
2015-08-15,"MD","Interior","EarlyMD","NP",345,2.4,NA,489,66,45,32
2015-08-17,"CMD","Interior","StandC","NP",345,11.1,NA,476,1,1,33
2015-08-18,"MD","Interior","StandMD","NP",345,11.3,NA,488,8,8,34
2015-08-14,"CMD","Interior","EarlyC","NP",344,14.1,NA,512,7,3,35
2015-08-17,"MD","Interior","EarlyMD","NP",344,14.4,NA,467,6,4,36
2015-08-15,"CMD","Interior","EarlyC","NP",345,1.2,NA,481,4,2,37
2015-08-15,"MD","Interior","EarlyMD","NP",345,1.3,NA,471,14,9,38
2015-08-17,"CMD","Interior","StandC","NP",345,12.2,NA,563,5,3,39
2015-08-18,"MD","Interior","StandMD","NP",345,12.3,NA,501,19,11,40
2015-08-15,"CMD","Interior","EarlyC","NP",344,13.2,NA,504,1,1,41
2015-08-15,"MD","Interior","EarlyMD","NP",344,13.3,NA,494,20,15,42
2015-08-17,"CMD","Interior","StandC","NP",344,24.2,NA,476,8,6,43
2015-08-18,"MD","Interior","StandMD","NP",344,24.3,NA,517,33,20,44
2015-08-17,"CMD","Interior","StandC","NP",345,12.1,NA,430,17,17,47
2015-08-18,"MD","Interior","StandMD","NP",345,12.4,NA,516,19,13,48
2015-08-15,"CMD","Interior","EarlyC","NP",344,13.1,NA,502,7,4,49
2015-08-15,"MD","Interior","EarlyMD","NP",344,13.4,NA,490,23,18,50
2015-08-17,"CMD","Interior","StandC","NP",344,24.1,NA,501,15,12,51
2015-08-18,"MD","Interior","StandMD","NP",344,24.4,NA,520,23,16,52
2015-08-18,"Conv","Interior","Conv","NP",346,25.4,NA,634,15,7,54
2015-08-18,"Conv","Interior","Conv","NP",346,30.3,NA,637,15,15,56
2015-08-18,"Conv","Interior","Conv","NP",346,30.1,NA,608,25,19,57
2015-08-18,"Conv","Interior","Conv","NP",346,30.4,NA,606,22,17,58
2015-09-23,"CMD","Edge","EarlyC","Mo",345,2.1,NA,505,34,22,1
2015-09-23,"CMD","Edge","EarlyC","Mo",345,1.2,NA,533,9,5,2
2015-09-23,"CMD","Edge","EarlyC","Mo",345,1.2,NA,514,13,6,3
2015-09-24,"MD","Edge","StandMD","Mo",345,12.4,NA,515,27,14,7
2015-09-01,"CMD","Edge","EarlyC","Bu",344,13.1,NA,515,12,5,8
2015-10-08,"MD","Edge","EarlyMD","Fr",344,13.4,NA,487,108,72,9
2015-09-24,"CMD","Edge","StandC","Mo",344,24.1,NA,536,24,13,10
2015-09-24,"MD","Edge","StandMD","Mo",344,24.4,NA,506,75,8,11
2015-09-02,"Conv","Edge","Conv","Bu",346,30.2,NA,365,10,6,12
2015-09-24,"Conv","Edge","Conv","Mo",346,30.1,NA,501,52,31,13
2015-09-24,"Conv","Edge","Conv","Mo",346,30.1,NA,487,16,3,14
2015-09-24,"Conv","Edge","Conv","Mo",346,30.4,NA,505,14,2,15
2015-09-24,"Conv","Edge","Conv","Mo",346,30.4,NA,522,14,4,16
2015-09-24,"Conv","Edge","Conv","Mo",346,30.3,NA,496,10,2,17
2015-09-28,"Conv","Edge","Conv","Mo",346,25.4,NA,510,5,1,18
2015-09-28,"Conv","Edge","Conv","Mo",346,25.4,NA,491,52,19,19
2015-09-02,"Conv","Edge","Conv","Bu",346,25.1,NA,494,29,23,20
2015-09-24,"MD","Edge","StandMD","Mo",344,24.3,NA,516,93,29,21
2015-09-24,"CMD","Edge","StandC","Mo",344,24.2,NA,500,37,25,22
2015-10-08,"MD","Edge","EarlyMD","Fr",344,14.4,NA,564,292,262,23
2015-09-01,"CMD","Edge","EarlyC","Bu",344,14.1,NA,505,8,2,24
2015-09-24,"MD","Edge","StandMD","Mo",345,11.3,NA,466,76,13,25
2015-09-24,"CMD","Edge","StandC","Mo",345,11.2,NA,486,27,6,26
2015-09-23,"MD","Edge","EarlyMD","Mo",345,2.3,NA,539,138,94,27
2015-09-23,"CMD","Edge","EarlyC","Mo",345,2.2,NA,504,84,83,28
2015-09-23,"CMD","Interior","EarlyC","Mo",345,2.2,NA,519,14,9,29
2015-09-24,"MD","Interior","EarlyMD","Mo",345,2.3,NA,510,24,3,30
2015-09-23,"CMD","Interior","EarlyC","Mo",345,2.1,NA,491,5,4,31
2015-09-24,"MD","Interior","EarlyMD","Mo",345,2.4,NA,503,18,5,32
2015-09-24,"CMD","Interior","StandC","Mo",345,11.1,NA,540,1,0,33
2015-09-24,"MD","Interior","StandMD","Mo",345,11.3,NA,513,14,3,34
2015-09-01,"CMD","Interior","EarlyC","Bu",344,14.1,NA,457,2,1,35
2015-10-08,"MD","Interior","EarlyMD","Fr",344,14.4,NA,533,90,57,36
2015-09-23,"CMD","Interior","EarlyC","Mo",345,1.2,NA,482,6,2,37
2015-09-24,"MD","Interior","EarlyMD","Mo",345,1.3,NA,503,11,2,38
2015-09-24,"CMD","Interior","StandC","Mo",345,12.2,NA,488,1,0,39
2015-09-24,"MD","Interior","StandMD","Mo",345,12.3,NA,508,10,2,40
2015-09-01,"CMD","Interior","EarlyC","Bu",344,13.2,NA,551,2,1,41
2015-10-08,"MD","Interior","EarlyMD","Fr",344,13.3,NA,511,70,26,42
2015-09-24,"CMD","Interior","StandC","Mo",344,24.2,NA,506,5,2,43
2015-09-24,"MD","Interior","StandMD","Mo",344,24.3,NA,504,95,8,44
2015-09-24,"CMD","Interior","StandC","Mo",345,12.1,NA,502,10,3,47
2015-09-24,"MD","Interior","StandMD","Mo",345,12.4,NA,505,11,2,48
2015-09-01,"CMD","Interior","EarlyC","Bu",344,13.1,NA,550,4,2,49
2015-10-08,"MD","Interior","EarlyMD","Fr",344,13.4,NA,512,54,42,50
2015-09-24,"CMD","Interior","StandC","Mo",344,24.1,NA,514,18,9,51
2015-09-24,"MD","Interior","StandMD","Mo",344,24.4,NA,529,71,14,52
2015-09-02,"Conv","Interior","Conv","Bu",346,25.1,NA,463,19,9,53
2015-09-28,"Conv","Interior","Conv","Mo",346,25.4,NA,520,11,8,54
2015-09-02,"Conv","Interior","Conv","Bu",346,30.2,NA,445,4,4,55
2015-09-24,"Conv","Interior","Conv","Mo",346,30.3,NA,521,10,0,56
2015-09-24,"Conv","Interior","Conv","Mo",346,30.1,NA,511,4,1,57
2015-09-24,"Conv","Interior","Conv","Mo",346,30.4,NA,486,3,0,58
2015-10-05,"CMD","Edge","EarlyC","Fr",345,2.1,NA,488,35,24,1
2015-10-05,"CMD","Edge","EarlyC","Fr",345,1.2,NA,523,28,7,2
2015-10-05,"CMD","Edge","EarlyC","Fr",345,1.2,NA,522,45,35,3
2015-09-24,"MD","Edge","StandMD","Ca",345,12.4,NA,469,5,1,7
2015-10-08,"CMD","Edge","EarlyC","Fr",344,13.1,NA,554,46,37,8
2015-09-24,"MD","Edge","EarlyMD","Ca",344,13.4,NA,492,36,21,9
2015-10-08,"CMD","Edge","StandC","Fr",344,24.1,NA,522,66,25,10
2015-10-08,"MD","Edge","StandMD","Fr",344,24.4,NA,530,224,114,11
2015-10-08,"Conv","Edge","Conv","Fr",346,30.2,NA,506,209,123,12
2015-09-02,"Conv","Edge","Conv","WC",346,30.1,NA,441,7,6,13
2015-09-02,"Conv","Edge","Conv","WC",346,30.1,NA,394,19,14,14
2015-10-08,"Conv","Edge","Conv","Fr",346,30.4,NA,532,73,39,15
2015-10-08,"Conv","Edge","Conv","Fr",346,30.4,NA,531,52,43,16
2015-10-08,"Conv","Edge","Conv","Fr",346,30.3,NA,502,54,35,17
2015-10-08,"Conv","Edge","Conv","Fr",346,25.4,NA,513,144,110,18
2015-10-08,"Conv","Edge","Conv","Fr",346,25.4,NA,541,266,232,19
2015-10-08,"Conv","Edge","Conv","Fr",346,25.1,NA,500,339,334,20
2015-10-08,"MD","Edge","StandMD","Fr",344,24.3,NA,529,390,272,21
2015-10-08,"CMD","Edge","StandC","Fr",344,24.2,NA,547,161,120,22
2015-09-24,"MD","Edge","EarlyMD","Ca",344,14.4,NA,512,112,88,23
2015-10-08,"CMD","Edge","EarlyC","Fr",344,14.1,NA,511,145,142,24
2015-09-24,"MD","Edge","StandMD","Ca",345,11.3,NA,480,48,6,25
2015-09-01,"CMD","Edge","StandC","Pr",345,11.2,NA,485,56,41,26
2015-09-01,"MD","Edge","EarlyMD","WC",345,2.3,NA,512,64,29,27
2015-10-05,"CMD","Edge","EarlyC","Fr",345,2.2,NA,505,177,163,28
2015-10-05,"CMD","Interior","EarlyC","Fr",345,2.2,NA,500,66,59,29
2015-09-01,"MD","Interior","EarlyMD","WC",345,2.3,NA,534,22,8,30
2015-10-05,"CMD","Interior","EarlyC","Fr",345,2.1,NA,525,17,15,31
2015-09-01,"MD","Interior","EarlyMD","WC",345,2.4,NA,546,11,3,32
2015-09-01,"CMD","Interior","StandC","Pr",345,11.1,NA,499,2,0,33
2015-09-24,"MD","Interior","StandMD","Ca",345,11.3,NA,478,7,4,34
2015-10-08,"CMD","Interior","EarlyC","Fr",344,14.1,NA,557,62,55,35
2015-09-24,"MD","Interior","EarlyMD","Ca",344,14.4,NA,492,12,9,36
2015-10-05,"CMD","Interior","EarlyC","Fr",345,1.2,NA,532,14,10,37
2015-09-01,"MD","Interior","EarlyMD","WC",345,1.3,NA,535,33,7,38
2015-09-01,"CMD","Interior","StandC","Pr",345,12.2,NA,515,1,1,39
2015-09-24,"MD","Interior","StandMD","Ca",345,12.3,NA,489,3,1,40
2015-10-08,"CMD","Interior","EarlyC","Fr",344,13.2,NA,509,28,10,41
2015-09-24,"MD","Interior","EarlyMD","Ca",344,13.3,NA,524,12,4,42
2015-10-08,"CMD","Interior","StandC","Fr",344,24.2,NA,564,27,19,43
2015-10-08,"MD","Interior","StandMD","Fr",344,24.3,NA,500,294,287,44
2015-09-01,"CMD","Interior","StandC","Pr",345,12.1,NA,519,5,3,47
2015-09-24,"MD","Interior","StandMD","Ca",345,12.4,NA,478,2,0,48
2015-10-08,"CMD","Interior","EarlyC","Fr",344,13.1,NA,535,28,22,49
2015-09-24,"MD","Interior","EarlyMD","Ca",344,13.4,NA,508,3,1,50
2015-10-08,"CMD","Interior","StandC","Fr",344,24.1,NA,497,61,51,51
2015-10-08,"MD","Interior","StandMD","Fr",344,24.4,NA,519,290,263,52
2015-10-08,"Conv","Interior","Conv","Fr",346,25.1,NA,520,207,175,53
2015-10-08,"Conv","Interior","Conv","Fr",346,25.4,NA,527,198,145,54
2015-10-08,"Conv","Interior","Conv","Fr",346,30.2,NA,502,198,165,55
2015-10-08,"Conv","Interior","Conv","Fr",346,30.3,NA,500,79,60,56
2015-09-02,"Conv","Interior","Conv","WC",346,30.1,NA,395,3,2,57
2015-10-08,"Conv","Interior","Conv","Fr",346,30.4,NA,536,125,89,58
