"station","date","air_min","air_max","degree_days","accumulated_dd","x","x1","yr","julian"
"LOST_HILLS.A",2008-09-11,58,91,19.5,3263.84,NA,NA,2008,255
"LOST_HILLS.A",2008-09-12,58,95,21.43,3285.27,NA,NA,2008,256
"LOST_HILLS.A",2008-09-13,58,92,20,3305.27,NA,NA,2008,257
"LOST_HILLS.A",2008-09-14,60,94,22,3327.27,NA,NA,2008,258
"LOST_HILLS.A",2008-09-15,62,97,24.12,3351.39,NA,NA,2008,259
"LOST_HILLS.A",2008-09-16,64,95,24.42,3375.82,NA,NA,2008,260
"LOST_HILLS.A",2008-09-17,58,92,20,3395.82,NA,NA,2008,261
"LOST_HILLS.A",2008-09-18,56,85,15.5,3411.32,NA,NA,2008,262
"LOST_HILLS.A",2008-09-19,56,84,15,3426.32,NA,NA,2008,263
"LOST_HILLS.A",2008-09-20,53,80,11.73,3438.05,NA,NA,2008,264
"LOST_HILLS.A",2008-09-21,53,82,12.72,3450.78,NA,NA,2008,265
"LOST_HILLS.A",2008-09-22,53,83,13.22,3464,NA,NA,2008,266
"LOST_HILLS.A",2008-09-23,53,88,15.7,3479.7,NA,NA,2008,267
"LOST_HILLS.A",2008-09-24,57,95,20.93,3500.63,NA,NA,2008,268
"LOST_HILLS.A",2008-09-25,62,96,23.79,3524.42,NA,NA,2008,269
"LOST_HILLS.A",2008-09-26,58,95,21.43,3545.85,NA,NA,2008,270
"LOST_HILLS.A",2008-09-27,62,96,23.79,3569.65,NA,NA,2008,271
"LOST_HILLS.A",2008-09-28,62,97,24.12,3593.77,NA,NA,2008,272
"LOST_HILLS.A",2008-09-29,61,89,20,3613.77,NA,NA,2008,273
"LOST_HILLS.A",2008-09-30,59,95,21.93,3635.7,"2","2",2008,274
"LOST_HILLS.A",2008-10-01,62,96,23.79,3659.49,NA,NA,2008,275
"LOST_HILLS.A",2008-10-02,64,88,21,3680.49,NA,NA,2008,276
"LOST_HILLS.A",2008-10-03,59,79,14,3694.49,NA,NA,2008,277
"LOST_HILLS.A",2008-10-04,59,75,12,3706.49,NA,NA,2008,278
"LOST_HILLS.A",2008-10-05,55,75,10,3716.49,NA,NA,2008,279
"LOST_HILLS.A",2008-10-06,52,80,11.42,3727.91,NA,NA,2008,280
"LOST_HILLS.A",2008-10-07,56,85,15.5,3743.41,NA,NA,2008,281
"LOST_HILLS.A",2008-10-08,55,86,15.5,3758.91,NA,NA,2008,282
"LOST_HILLS.A",2008-10-09,48,78,9.47,3768.39,NA,NA,2008,283
"LOST_HILLS.A",2008-10-10,40,65,2.81,3771.19,NA,NA,2008,284
"LOST_HILLS.A",2008-10-11,41,65,2.87,3774.07,NA,NA,2008,285
"LOST_HILLS.A",2008-10-12,34,66,2.84,3776.91,NA,NA,2008,286
"LOST_HILLS.A",2008-10-13,36,73,5.64,3782.55,NA,NA,2008,287
"LOST_HILLS.A",2008-10-14,38,80,8.81,3791.36,NA,NA,2008,288
"LOST_HILLS.A",2008-10-15,46,81,10.49,3801.85,NA,NA,2008,289
"LOST_HILLS.A",2008-10-16,47,83,11.64,3813.49,NA,NA,2008,290
"LOST_HILLS.A",2008-10-17,49,89,15,3828.49,NA,NA,2008,291
"LOST_HILLS.A",2008-10-18,55,88,16.5,3844.99,NA,NA,2008,292
"LOST_HILLS.A",2008-10-19,51,80,11.14,3856.13,NA,NA,2008,293
"LOST_HILLS.A",2008-10-20,50,78,9.91,3866.04,NA,NA,2008,294
"LOST_HILLS.A",2008-10-21,49,76,8.73,3874.77,NA,NA,2008,295
"LOST_HILLS.A",2008-10-22,49,82,11.61,3886.38,NA,NA,2008,296
"LOST_HILLS.A",2008-10-23,49,88,14.52,3900.89,NA,NA,2008,297
"LOST_HILLS.A",2008-10-24,49,88,14.52,3915.41,NA,NA,2008,298
"LOST_HILLS.A",2008-10-25,47,86,13.07,3928.48,NA,NA,2008,299
"LOST_HILLS.A",2008-10-26,51,87,14.57,3943.05,NA,NA,2008,300
"LOST_HILLS.A",2008-10-27,51,81,11.63,3954.68,NA,NA,2008,301
"LOST_HILLS.A",2008-10-28,47,83,11.64,3966.32,NA,NA,2008,302
"LOST_HILLS.A",2008-10-29,49,86,13.54,3979.86,NA,NA,2008,303
"LOST_HILLS.A",2008-10-30,51,85,13.59,3993.45,NA,NA,2008,304
"LOST_HILLS.A",2008-10-31,58,76,12,4005.45,NA,NA,2008,305
"LOST_HILLS.A",2008-11-01,60,76,13,4018.45,NA,NA,2008,306
"LOST_HILLS.A",2008-11-02,53,72,7.78,4026.23,NA,NA,2008,307
"LOST_HILLS.A",2008-11-03,48,69,5.28,4031.51,NA,NA,2008,308
"LOST_HILLS.A",2008-11-04,45,63,2.38,4033.89,NA,NA,2008,309
"LOST_HILLS.A",2008-11-05,37,63,1.95,4035.84,NA,NA,2008,310
"LOST_HILLS.A",2008-11-06,40,67,3.57,4039.42,NA,NA,2008,311
"LOST_HILLS.A",2008-11-07,38,72,5.41,4044.83,"2","2",2008,312
"LOST_HILLS.A",2008-11-08,43,72,5.93,4050.76,NA,NA,2008,313
"LOST_HILLS.A",2008-11-09,45,62,2,4052.76,NA,NA,2008,314
"LOST_HILLS.A",2008-11-10,42,66,3.33,4056.09,NA,NA,2008,315
"LOST_HILLS.A",2008-11-11,41,66,3.26,4059.35,NA,NA,2008,316
"LOST_HILLS.A",2008-11-12,45,69,4.87,4064.22,NA,NA,2008,317
"LOST_HILLS.A",2008-11-13,44,68,4.33,4068.56,NA,NA,2008,318
"LOST_HILLS.A",2008-11-14,43,72,5.93,4074.49,NA,NA,2008,319
"LOST_HILLS.A",2008-11-15,46,79,9.55,4084.04,NA,NA,2008,320
"LOST_HILLS.A",2008-11-16,43,81,9.96,4094.01,NA,NA,2008,321
"LOST_HILLS.A",2008-11-17,45,81,10.31,4104.31,NA,NA,2008,322
"LOST_HILLS.A",2008-11-18,45,80,9.84,4114.15,NA,NA,2008,323
"LOST_HILLS.A",2008-11-19,47,78,9.27,4123.43,NA,NA,2008,324
"LOST_HILLS.A",2008-11-20,47,68,4.69,4128.11,NA,NA,2008,325
"LOST_HILLS.A",2008-11-21,44,64,2.7,4130.81,NA,NA,2008,326
"LOST_HILLS.A",2008-11-22,39,65,2.75,4133.56,NA,NA,2008,327
"LOST_HILLS.A",2008-11-23,38,67,3.43,4137,NA,NA,2008,328
"LOST_HILLS.A",2008-11-24,41,62,1.78,4138.78,NA,NA,2008,329
"LOST_HILLS.A",2008-11-25,41,67,3.65,4142.43,NA,NA,2008,330
"LOST_HILLS.A",2008-11-26,53,57,0.64,4143.06,NA,NA,2008,331
"LOST_HILLS.A",2008-11-27,46,60,1.32,4144.38,NA,NA,2008,332
"LOST_HILLS.A",2008-11-28,46,58,0.65,4145.04,NA,NA,2008,333
"LOST_HILLS.A",2008-11-29,45,61,1.63,4146.66,NA,NA,2008,334
"LOST_HILLS.A",2008-11-30,41,63,2.13,4148.8,NA,NA,2008,335
"LOST_HILLS.A",2008-12-01,47,53,0,4148.8,NA,NA,2008,336
"LOST_HILLS.A",2008-12-02,48,53,0,4148.8,NA,NA,2008,337
"LOST_HILLS.A",2008-12-03,48,51,0,4148.8,NA,NA,2008,338
"LOST_HILLS.A",2008-12-04,38,55,0,4148.8,NA,NA,2008,339
"LOST_HILLS.A",2008-12-05,36,52,0,4148.8,NA,NA,2008,340
"LOST_HILLS.A",2008-12-06,41,47,0,4148.8,"2","2",2008,341
"LOST_HILLS.A",2008-12-07,40,50,0,4148.8,NA,NA,2008,342
"LOST_HILLS.A",2008-12-08,40,47,0,4148.8,NA,NA,2008,343
"LOST_HILLS.A",2008-12-09,34,52,0,4148.8,NA,NA,2008,344
"LOST_HILLS.A",2008-12-10,31,51,0,4148.8,NA,NA,2008,345
"LOST_HILLS.A",2008-12-11,30,54,0,4148.8,NA,NA,2008,346
"LOST_HILLS.A",2008-12-12,33,62,1.5,4150.29,NA,NA,2008,347
"LOST_HILLS.A",2008-12-13,33,54,0,4150.29,NA,NA,2008,348
"LOST_HILLS.A",2008-12-14,29,53,0,4150.29,NA,NA,2008,349
"LOST_HILLS.A",2008-12-15,40,58,0.53,4150.82,NA,NA,2008,350
"LOST_HILLS.A",2008-12-16,33,55,0,4150.82,NA,NA,2008,351
"LOST_HILLS.A",2008-12-17,36,43,0,4150.82,NA,NA,2008,352
"LOST_HILLS.A",2008-12-18,27,53,0,4150.82,NA,NA,2008,353
"LOST_HILLS.A",2008-12-19,30,57,0.23,4151.06,NA,NA,2008,354
"LOST_HILLS.A",2008-12-20,36,51,0,4151.06,NA,NA,2008,355
"LOST_HILLS.A",2008-12-21,33,54,0,4151.06,NA,NA,2008,356
"LOST_HILLS.A",2008-12-22,36,56,0.1,4151.15,NA,NA,2008,357
"LOST_HILLS.A",2008-12-23,37,56,0.1,4151.25,NA,NA,2008,358
"LOST_HILLS.A",2008-12-24,39,58,0.51,4151.76,NA,NA,2008,359
"LOST_HILLS.A",2008-12-25,41,59,0.82,4152.58,NA,NA,2008,360
"LOST_HILLS.A",2008-12-26,33,50,0,4152.58,NA,NA,2008,361
"LOST_HILLS.A",2008-12-27,30,53,0,4152.58,NA,NA,2008,362
"LOST_HILLS.A",2008-12-28,29,55,0,4152.58,NA,NA,2008,363
"LOST_HILLS.A",2008-12-29,30,57,0.23,4152.82,NA,NA,2008,364
"LOST_HILLS.A",2008-12-30,31,57,0.24,4153.05,NA,NA,2008,365
"LOST_HILLS.A",2008-12-31,41,46,0,4153.05,NA,NA,2008,366
"LOST_HILLS.A",2009-01-01,41,44,0,0,NA,NA,2009,1
"LOST_HILLS.A",2009-01-02,40,50,0,0,NA,NA,2009,2
"LOST_HILLS.A",2009-01-03,39,51,0,0,NA,NA,2009,3
"LOST_HILLS.A",2009-01-04,30,45,0,0,NA,NA,2009,4
"LOST_HILLS.A",2009-01-05,30,51,0,0,NA,NA,2009,5
"LOST_HILLS.A",2009-01-06,43,49,0,0,NA,NA,2009,6
"LOST_HILLS.A",2009-01-07,34,49,0,0,NA,NA,2009,7
"LOST_HILLS.A",2009-01-08,30,45,0,0,NA,NA,2009,8
"LOST_HILLS.A",2009-01-09,33,53,0,0,NA,NA,2009,9
"LOST_HILLS.A",2009-01-10,28,57,0.22,0.22,NA,NA,2009,10
"LOST_HILLS.A",2009-01-11,30,63,1.72,1.94,NA,NA,2009,11
"LOST_HILLS.A",2009-01-12,31,62,1.45,3.39,NA,NA,2009,12
"LOST_HILLS.A",2009-01-13,32,69,3.81,7.2,NA,NA,2009,13
"LOST_HILLS.A",2009-01-14,33,68,3.51,10.71,NA,NA,2009,14
"LOST_HILLS.A",2009-01-15,34,68,3.56,14.27,NA,NA,2009,15
"LOST_HILLS.A",2009-01-16,35,69,4,18.26,NA,NA,2009,16
"LOST_HILLS.A",2009-01-17,34,68,3.56,21.83,NA,NA,2009,17
"LOST_HILLS.A",2009-01-18,37,71,4.92,26.75,NA,NA,2009,18
"LOST_HILLS.A",2009-01-19,37,69,4.13,30.88,NA,NA,2009,19
"LOST_HILLS.A",2009-01-20,37,70,4.52,35.4,NA,NA,2009,20
"LOST_HILLS.A",2009-01-21,48,66,3.94,39.34,NA,NA,2009,21
"LOST_HILLS.A",2009-01-22,50,57,0.47,39.81,NA,NA,2009,22
"LOST_HILLS.A",2009-01-23,53,58,1.06,40.87,NA,NA,2009,23
"LOST_HILLS.A",2009-01-24,51,65,3.94,44.8,NA,NA,2009,24
"LOST_HILLS.A",2009-01-25,41,54,0,44.8,NA,NA,2009,25
"LOST_HILLS.A",2009-01-26,39,53,0,44.8,NA,NA,2009,26
"LOST_HILLS.A",2009-01-27,34,54,0,44.8,NA,NA,2009,27
"LOST_HILLS.A",2009-01-28,34,57,0.25,45.06,NA,NA,2009,28
"LOST_HILLS.A",2009-01-29,31,60,0.9,45.95,NA,NA,2009,29
"LOST_HILLS.A",2009-01-30,32,66,2.75,48.71,NA,NA,2009,30
"LOST_HILLS.A",2009-01-31,32,62,1.47,50.18,"2","2",2009,31
"LOST_HILLS.A",2009-02-01,34,64,2.16,52.34,NA,NA,2009,32
"LOST_HILLS.A",2009-02-02,37,71,4.92,57.26,NA,NA,2009,33
"LOST_HILLS.A",2009-02-03,36,71,4.84,62.1,NA,NA,2009,34
"LOST_HILLS.A",2009-02-04,38,80,8.81,70.91,NA,NA,2009,35
"LOST_HILLS.A",2009-02-05,48,66,3.94,74.84,NA,NA,2009,36
"LOST_HILLS.A",2009-02-06,44,60,1.23,76.07,NA,NA,2009,37
"LOST_HILLS.A",2009-02-07,41,58,0.54,76.62,NA,NA,2009,38
"LOST_HILLS.A",2009-02-08,46,62,2.07,78.68,NA,NA,2009,39
"LOST_HILLS.A",2009-02-09,36,51,0,78.68,NA,NA,2009,40
"LOST_HILLS.A",2009-02-10,31,55,0,78.68,NA,NA,2009,41
"LOST_HILLS.A",2009-02-11,31,56,0.09,78.77,NA,NA,2009,42
"LOST_HILLS.A",2009-02-12,37,56,0.1,78.87,NA,NA,2009,43
"LOST_HILLS.A",2009-02-13,35,54,0,78.87,NA,NA,2009,44
"LOST_HILLS.A",2009-02-14,32,56,0.09,78.95,NA,NA,2009,45
"LOST_HILLS.A",2009-02-15,35,65,2.54,81.49,NA,NA,2009,46
"LOST_HILLS.A",2009-02-16,46,57,0.37,81.86,NA,NA,2009,47
"LOST_HILLS.A",2009-02-17,39,60,1.06,82.93,NA,NA,2009,48
"LOST_HILLS.A",2009-02-18,35,61,1.25,84.18,NA,NA,2009,49
"LOST_HILLS.A",2009-02-19,37,66,3,87.18,NA,NA,2009,50
"LOST_HILLS.A",2009-02-20,37,66,3,90.18,NA,NA,2009,51
"LOST_HILLS.A",2009-02-21,39,63,2.03,92.21,NA,NA,2009,52
"LOST_HILLS.A",2009-02-22,52,62,2.72,94.94,NA,NA,2009,53
"LOST_HILLS.A",2009-02-23,49,69,5.44,100.38,NA,NA,2009,54
"LOST_HILLS.A",2009-02-24,43,68,4.23,104.61,NA,NA,2009,55
"LOST_HILLS.A",2009-02-25,45,64,2.78,107.39,NA,NA,2009,56
"LOST_HILLS.A",2009-02-26,40,66,3.19,110.57,NA,NA,2009,57
"LOST_HILLS.A",2009-02-27,45,65,3.18,113.76,NA,NA,2009,58
"LOST_HILLS.A",2009-02-28,42,68,4.14,117.9,NA,NA,2009,59
"LOST_HILLS.A",2009-03-01,46,79,9.55,127.45,NA,NA,2009,60
"LOST_HILLS.A",2009-03-02,55,71,8,135.45,NA,NA,2009,61
"LOST_HILLS.A",2009-03-03,45,71,5.75,141.2,"2","2",2009,62
"LOST_HILLS.A",2009-03-04,41,58,0.54,141.74,NA,NA,2009,63
"LOST_HILLS.A",2009-03-05,33,60,0.93,142.67,NA,NA,2009,64
"LOST_HILLS.A",2009-03-06,44,60,1.23,143.9,NA,NA,2009,65
"LOST_HILLS.A",2009-03-07,38,62,1.66,145.56,NA,NA,2009,66
"LOST_HILLS.A",2009-03-08,38,67,3.43,148.99,NA,NA,2009,67
"LOST_HILLS.A",2009-03-09,41,59,0.82,149.81,NA,NA,2009,68
"LOST_HILLS.A",2009-03-10,31,61,1.16,150.98,NA,NA,2009,69
"LOST_HILLS.A",2009-03-11,36,65,2.59,153.57,NA,NA,2009,70
"LOST_HILLS.A",2009-03-12,39,67,3.5,157.07,NA,NA,2009,71
"LOST_HILLS.A",2009-03-13,37,71,4.92,161.99,NA,NA,2009,72
"LOST_HILLS.A",2009-03-14,40,71,5.19,167.17,NA,NA,2009,73
"LOST_HILLS.A",2009-03-15,44,64,2.7,169.87,NA,NA,2009,74
"LOST_HILLS.A",2009-03-16,43,71,5.5,175.38,NA,NA,2009,75
"LOST_HILLS.A",2009-03-17,53,72,7.78,183.15,NA,NA,2009,76
"LOST_HILLS.A",2009-03-18,47,74,7.41,190.56,NA,NA,2009,77
"LOST_HILLS.A",2009-03-19,51,77,9.68,200.24,NA,NA,2009,78
"LOST_HILLS.A",2009-03-20,49,79,10.16,210.4,NA,NA,2009,79
"LOST_HILLS.A",2009-03-21,48,72,6.66,217.06,NA,NA,2009,80
"LOST_HILLS.A",2009-03-22,40,58,0.53,217.59,NA,NA,2009,81
"LOST_HILLS.A",2009-03-23,34,59,0.69,218.28,NA,NA,2009,82
"LOST_HILLS.A",2009-03-24,35,66,2.89,221.17,NA,NA,2009,83
"LOST_HILLS.A",2009-03-25,40,73,6.02,227.2,NA,NA,2009,84
"LOST_HILLS.A",2009-03-26,45,74,7.09,234.28,NA,NA,2009,85
"LOST_HILLS.A",2009-03-27,45,79,9.38,243.66,NA,NA,2009,86
"LOST_HILLS.A",2009-03-28,45,81,10.31,253.97,NA,NA,2009,87
"LOST_HILLS.A",2009-03-29,47,71,6.03,260,NA,NA,2009,88
"LOST_HILLS.A",2009-03-30,36,69,4.06,264.06,NA,NA,2009,89
"LOST_HILLS.A",2009-03-31,40,74,6.45,270.51,NA,NA,2009,90
"LOST_HILLS.A",2009-04-01,45,75,7.54,278.05,NA,NA,2009,91
"LOST_HILLS.A",2009-04-02,49,80,10.64,288.7,NA,NA,2009,92
"LOST_HILLS.A",2009-04-03,39,67,3.5,292.2,NA,NA,2009,93
"LOST_HILLS.A",2009-04-04,37,72,5.32,297.52,"2","2",2009,94
"LOST_HILLS.A",2009-04-05,36,79,8.14,305.66,NA,NA,2009,95
"LOST_HILLS.A",2009-04-06,39,85,11.16,316.83,NA,NA,2009,96
"LOST_HILLS.A",2009-04-07,44,77,8.3,325.12,NA,NA,2009,97
"LOST_HILLS.A",2009-04-08,44,66,3.5,328.62,NA,NA,2009,98
"LOST_HILLS.A",2009-04-09,42,71,5.39,334.01,NA,NA,2009,99
"LOST_HILLS.A",2009-04-10,48,64,3.07,337.08,NA,NA,2009,100
"LOST_HILLS.A",2009-04-11,46,67,4.13,341.21,NA,NA,2009,101
"LOST_HILLS.A",2009-04-12,43,74,6.81,348.02,NA,NA,2009,102
"LOST_HILLS.A",2009-04-13,49,78,9.68,357.7,NA,NA,2009,103
"LOST_HILLS.A",2009-04-14,46,65,3.28,360.98,NA,NA,2009,104
"LOST_HILLS.A",2009-04-15,40,62,1.74,362.71,NA,NA,2009,105
"LOST_HILLS.A",2009-04-16,36,69,4.06,366.78,NA,NA,2009,106
"LOST_HILLS.A",2009-04-17,41,76,7.43,374.21,NA,NA,2009,107
"LOST_HILLS.A",2009-04-18,45,84,11.71,385.92,NA,NA,2009,108
"LOST_HILLS.A",2009-04-19,53,91,17.2,403.11,NA,NA,2009,109
"LOST_HILLS.A",2009-04-20,55,95,19.93,423.05,NA,NA,2009,110
"LOST_HILLS.A",2009-04-21,57,98,21.96,445.01,NA,NA,2009,111
"LOST_HILLS.A",2009-04-22,58,97,22.14,467.16,NA,NA,2009,112
"LOST_HILLS.A",2009-04-23,54,86,15.08,482.23,NA,NA,2009,113
"LOST_HILLS.A",2009-04-24,52,75,8.97,491.2,NA,NA,2009,114
"LOST_HILLS.A",2009-04-25,40,69,4.37,495.57,NA,NA,2009,115
"LOST_HILLS.A",2009-04-26,41,76,7.43,503,NA,NA,2009,116
"LOST_HILLS.A",2009-04-27,44,71,5.62,508.62,NA,NA,2009,117
"LOST_HILLS.A",2009-04-28,41,64,2.5,511.12,NA,NA,2009,118
"LOST_HILLS.A",2009-04-29,41,70,4.87,515.98,NA,NA,2009,119
"LOST_HILLS.A",2009-04-30,44,76,7.84,523.83,NA,NA,2009,120
"LOST_HILLS.A",2009-05-01,53,77,10.25,534.08,NA,NA,2009,121
"LOST_HILLS.A",2009-05-02,57,76,11.5,545.58,NA,NA,2009,122
"LOST_HILLS.A",2009-05-03,54,80,12.08,557.66,NA,NA,2009,123
"LOST_HILLS.A",2009-05-04,57,80,13.5,571.16,NA,NA,2009,124
"LOST_HILLS.A",2009-05-05,58,84,16,587.16,NA,NA,2009,125
"LOST_HILLS.A",2009-05-06,57,85,16,603.16,NA,NA,2009,126
"LOST_HILLS.A",2009-05-07,59,83,16,619.16,NA,NA,2009,127
"LOST_HILLS.A",2009-05-08,49,84,12.57,631.73,NA,NA,2009,128
"LOST_HILLS.A",2009-05-09,51,89,15.56,647.29,"2","2",2009,129
"LOST_HILLS.A",2009-05-10,53,88,15.7,662.99,NA,NA,2009,130
"LOST_HILLS.A",2009-05-11,53,86,14.71,677.7,NA,NA,2009,131
"LOST_HILLS.A",2009-05-12,51,81,11.63,689.33,NA,NA,2009,132
"LOST_HILLS.A",2009-05-13,48,83,11.86,701.19,NA,NA,2009,133
"LOST_HILLS.A",2009-05-14,53,85,14.21,715.4,NA,NA,2009,134
"LOST_HILLS.A",2009-05-15,55,86,15.5,730.9,NA,NA,2009,135
"LOST_HILLS.A",2009-05-16,60,97,23.13,754.04,NA,NA,2009,136
"LOST_HILLS.A",2009-05-17,65,100,26.43,780.46,NA,NA,2009,137
"LOST_HILLS.A",2009-05-18,64,96,24.79,805.25,NA,NA,2009,138
"LOST_HILLS.A",2009-05-19,58,95,21.43,826.68,NA,NA,2009,139
"LOST_HILLS.A",2009-05-20,55,91,18,844.68,NA,NA,2009,140
"LOST_HILLS.A",2009-05-21,54,91,17.57,862.25,NA,NA,2009,141
"LOST_HILLS.A",2009-05-22,53,89,16.2,878.45,NA,NA,2009,142
"LOST_HILLS.A",2009-05-23,53,88,15.7,894.16,NA,NA,2009,143
"LOST_HILLS.A",2009-05-24,52,85,13.89,908.04,NA,NA,2009,144
"LOST_HILLS.A",2009-05-25,51,85,13.59,921.63,NA,NA,2009,145
"LOST_HILLS.A",2009-05-26,55,92,18.5,940.13,NA,NA,2009,146
"LOST_HILLS.A",2009-05-27,60,94,22,962.13,NA,NA,2009,147
"LOST_HILLS.A",2009-05-28,62,97,24.12,986.26,NA,NA,2009,148
"LOST_HILLS.A",2009-05-29,63,96,24.29,1010.55,NA,NA,2009,149
"LOST_HILLS.A",2009-05-30,63,90,21.5,1032.05,NA,NA,2009,150
"LOST_HILLS.A",2009-05-31,62,92,22,1054.05,NA,NA,2009,151
"LOST_HILLS.A",2009-06-01,61,87,19,1073.05,NA,NA,2009,152
"LOST_HILLS.A",2009-06-02,61,83,17,1090.05,NA,NA,2009,153
"LOST_HILLS.A",2009-06-03,57,82,14.5,1104.55,NA,NA,2009,154
"LOST_HILLS.A",2009-06-04,53,79,11.24,1115.78,NA,NA,2009,155
"LOST_HILLS.A",2009-06-05,58,73,10.5,1126.28,NA,NA,2009,156
"LOST_HILLS.A",2009-06-06,60,78,14,1140.28,NA,NA,2009,157
"LOST_HILLS.A",2009-06-07,56,80,13,1153.28,NA,NA,2009,158
"LOST_HILLS.A",2009-06-08,56,85,15.5,1168.78,NA,NA,2009,159
"LOST_HILLS.A",2009-06-09,57,83,15,1183.78,NA,NA,2009,160
"LOST_HILLS.A",2009-06-10,60,80,15,1198.78,NA,NA,2009,161
"LOST_HILLS.A",2009-06-11,61,83,17,1215.78,NA,NA,2009,162
"LOST_HILLS.A",2009-06-12,56,81,13.5,1229.28,"2","2",2009,163
"LOST_HILLS.A",2009-06-13,58,80,14,1243.28,NA,NA,2009,164
"LOST_HILLS.A",2009-06-14,55,82,13.5,1256.78,NA,NA,2009,165
"LOST_HILLS.A",2009-06-15,54,80,12.08,1268.87,NA,NA,2009,166
"LOST_HILLS.A",2009-06-16,58,84,16,1284.87,"2","2",2009,167
"LOST_HILLS.A",2009-06-17,59,90,19.5,1304.37,NA,NA,2009,168
"LOST_HILLS.A",2009-06-18,59,91,20,1324.37,NA,NA,2009,169
"LOST_HILLS.A",2009-06-19,64,98,25.41,1349.78,NA,NA,2009,170
"LOST_HILLS.A",2009-06-20,55,87,16,1365.78,NA,NA,2009,171
"LOST_HILLS.A",2009-06-21,54,81,12.58,1378.36,NA,NA,2009,172
"LOST_HILLS.A",2009-06-22,54,85,14.58,1392.94,NA,NA,2009,173
"LOST_HILLS.A",2009-06-23,56,94,20,1412.94,NA,NA,2009,174
"LOST_HILLS.A",2009-06-24,59,98,22.95,1435.89,NA,NA,2009,175
"LOST_HILLS.A",2009-06-25,60,94,22,1457.89,NA,NA,2009,176
"LOST_HILLS.A",2009-06-26,60,97,23.13,1481.02,NA,NA,2009,177
"LOST_HILLS.A",2009-06-27,61,98,23.94,1504.96,NA,NA,2009,178
"LOST_HILLS.A",2009-06-28,63,104,26.35,1531.3,NA,NA,2009,179
"LOST_HILLS.A",2009-06-29,66,103,27.57,1558.87,NA,NA,2009,180
"LOST_HILLS.A",2009-06-30,66,102,27.36,1586.23,NA,NA,2009,181
"LOST_HILLS.A",2009-07-01,62,99,24.71,1610.94,NA,NA,2009,182
"LOST_HILLS.A",2009-07-02,63,101,25.7,1636.64,NA,NA,2009,183
"LOST_HILLS.A",2009-07-03,65,98,25.9,1662.54,NA,NA,2009,184
"LOST_HILLS.A",2009-07-04,62,100,24.97,1687.51,NA,NA,2009,185
"LOST_HILLS.A",2009-07-05,63,96,24.29,1711.8,NA,NA,2009,186
"LOST_HILLS.A",2009-07-06,59,92,20.5,1732.3,NA,NA,2009,187
"LOST_HILLS.A",2009-07-07,57,93,20,1752.3,NA,NA,2009,188
"LOST_HILLS.A",2009-07-08,57,90,18.5,1770.8,NA,NA,2009,189
"LOST_HILLS.A",2009-07-09,59,92,20.5,1791.3,NA,NA,2009,190
"LOST_HILLS.A",2009-07-10,58,92,20,1811.3,NA,NA,2009,191
"LOST_HILLS.A",2009-07-11,60,96,22.8,1834.1,NA,NA,2009,192
"LOST_HILLS.A",2009-07-12,61,96,23.3,1857.4,NA,NA,2009,193
"LOST_HILLS.A",2009-07-13,59,94,21.5,1878.9,NA,NA,2009,194
"LOST_HILLS.A",2009-07-14,64,97,25.11,1904.01,NA,NA,2009,195
"LOST_HILLS.A",2009-07-15,62,104,25.88,1929.89,NA,NA,2009,196
"LOST_HILLS.A",2009-07-16,66,102,27.36,1957.25,NA,NA,2009,197
"LOST_HILLS.A",2009-07-17,66,106,28.12,1985.36,NA,NA,2009,198
"LOST_HILLS.A",2009-07-18,68,100,27.88,2013.24,"2","2",2009,199
"LOST_HILLS.A",2009-07-19,69,108,29.79,2043.03,NA,NA,2009,200
"LOST_HILLS.A",2009-07-20,68,105,28.87,2071.9,NA,NA,2009,201
"LOST_HILLS.A",2009-07-21,64,102,26.41,2098.31,NA,NA,2009,202
"LOST_HILLS.A",2009-07-22,63,99,25.2,2123.51,NA,NA,2009,203
"LOST_HILLS.A",2009-07-23,65,97,25.61,2149.12,NA,NA,2009,204
"LOST_HILLS.A",2009-07-24,61,99,24.22,2173.33,NA,NA,2009,205
"LOST_HILLS.A",2009-07-25,62,96,23.79,2197.13,NA,NA,2009,206
"LOST_HILLS.A",2009-07-26,64,102,26.41,2223.53,NA,NA,2009,207
"LOST_HILLS.A",2009-07-27,67,104,28.23,2251.76,NA,NA,2009,208
"LOST_HILLS.A",2009-07-28,67,102,27.84,2279.6,NA,NA,2009,209
"LOST_HILLS.A",2009-07-29,61,99,24.22,2303.82,NA,NA,2009,210
"LOST_HILLS.A",2009-07-30,65,98,25.9,2329.72,NA,NA,2009,211
"LOST_HILLS.A",2009-07-31,67,98,26.88,2356.6,NA,NA,2009,212
"LOST_HILLS.A",2009-08-01,65,96,25.28,2381.89,NA,NA,2009,213
"LOST_HILLS.A",2009-08-02,61,95,22.93,2404.81,NA,NA,2009,214
"LOST_HILLS.A",2009-08-03,58,91,19.5,2424.31,NA,NA,2009,215
"LOST_HILLS.A",2009-08-04,61,92,21.5,2445.81,NA,NA,2009,216
"LOST_HILLS.A",2009-08-05,62,95,23.43,2469.24,NA,NA,2009,217
"LOST_HILLS.A",2009-08-06,58,80,14,2483.24,NA,NA,2009,218
"LOST_HILLS.A",2009-08-07,56,85,15.5,2498.74,NA,NA,2009,219
"LOST_HILLS.A",2009-08-08,57,89,18,2516.74,NA,NA,2009,220
